,data_ref,id_cliente,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,pred_renda
222,2015-10-01,10418,M,False,False,0,Assalariado,Secundário,Casado,Casa,32,0.6054794520547945,2.0,5091.390925642525
223,2015-04-01,12514,M,True,False,0,Pensionista,Superior completo,Casado,Casa,52,3.4712328767123286,3.0,7814.69190101589
224,2015-08-01,5087,F,True,True,1,Pensionista,Superior completo,Casado,Casa,54,10.695890410958905,1.0,5783.373188286967
225,2015-07-01,15136,F,False,True,0,Assalariado,Superior completo,Casado,Casa,55,1.4082191780821918,2.0,1796.7677781688387
226,2016-03-01,10914,F,False,False,2,Empresário,Superior completo,Solteiro,Casa,39,6.013698630136986,2.0,3932.427671492769
227,2015-02-01,3409,M,True,True,1,Empresário,Superior completo,Casado,Casa,36,5.06027397260274,2.0,9114.706584336898
228,2015-06-01,1892,F,False,True,0,Assalariado,Secundário,Casado,Casa,41,1.1726027397260277,3.0,507.30372607315854
229,2015-05-01,8904,M,True,True,0,Assalariado,Superior completo,Casado,Casa,38,5.756164383561643,2.0,8408.682066548232
230,2016-02-01,2993,M,True,False,0,Assalariado,Secundário,Casado,Casa,33,15.561643835616438,3.0,12217.001978085904
231,2015-10-01,12573,F,False,True,1,Assalariado,Superior completo,União,Casa,27,4.964383561643834,2.0,2167.5032650455096
232,2015-05-01,7489,F,False,True,2,Empresário,Superior completo,Casado,Casa,62,22.945205479452056,4.0,13073.833442919477
233,2015-06-01,13967,M,True,True,0,Empresário,Secundário,Casado,Casa,43,7.912328767123287,2.0,9982.708205940286
234,2016-01-01,3595,F,False,True,1,Pensionista,Secundário,Casado,Casa,40,1.16986301369863,2.0,136.21873983543554
235,2016-02-01,13973,F,False,True,0,Assalariado,Secundário,União,Governamental,50,23.23013698630137,1.0,10672.621769479574
236,2015-06-01,3487,F,False,True,2,Assalariado,Secundário,Separado,Com os pais,31,29.534246575342465,4.0,14091.451173516722
237,2016-02-01,6030,M,False,True,0,Assalariado,Secundário,Solteiro,Casa,42,6.013698630136986,2.0,8031.369235717282
238,2015-09-01,16649,F,True,True,0,Empresário,Secundário,Casado,Casa,37,1.86027397260274,4.0,1213.9810810698211
239,2015-11-01,9957,F,True,True,1,Pensionista,Secundário,Casado,Casa,32,6.013698630136986,2.0,2345.1082669300163
240,2015-01-01,8027,F,True,True,1,Assalariado,Superior completo,Viúvo,Casa,49,9.454794520547946,2.0,5500.102696680305
241,2015-01-01,1131,F,False,True,0,Empresário,Secundário,Solteiro,Casa,50,7.520547945205481,2.0,4353.265770665983
242,2015-05-01,664,M,False,True,0,Assalariado,Superior completo,Solteiro,Casa,47,8.805479452054792,1.0,10169.745191361264
243,2015-04-01,10074,F,True,True,0,Pensionista,Secundário,União,Casa,41,2.778082191780822,4.0,747.0366778045334
244,2016-02-01,16506,F,False,False,0,Assalariado,Superior completo,Viúvo,Casa,47,13.641095890410964,4.0,7047.643537301006
245,2015-10-01,11937,M,False,False,0,Servidor público,Secundário,Casado,Casa,47,6.019178082191781,1.0,8498.24132526476
246,2015-08-01,13207,F,False,False,0,Pensionista,Superior completo,Casado,Casa,57,6.013698630136986,2.0,3261.021021860553
247,2015-11-01,7292,F,True,True,0,Pensionista,Superior incompleto,Casado,Casa,35,0.6438356164383562,2.0,-610.7523847074806
248,2015-06-01,11213,F,False,True,1,Empresário,Superior completo,Casado,Casa,51,3.797260273972603,2.0,3849.661788678683
249,2015-08-01,555,M,False,True,3,Pensionista,Secundário,Casado,Casa,31,3.8465753424657536,2.0,6523.535099637254
250,2015-05-01,4032,F,False,True,0,Assalariado,Superior completo,Casado,Casa,35,5.216438356164384,2.0,2586.568146770718
251,2015-11-01,13773,M,True,False,0,Assalariado,Secundário,Casado,Casa,50,6.013698630136986,2.0,8549.689560277937
252,2016-03-01,4971,M,True,True,0,Pensionista,Secundário,Casado,Casa,41,11.01917808219178,2.0,9560.205960706797
253,2016-03-01,8760,M,False,True,0,Assalariado,Secundário,Casado,Casa,67,8.471232876712326,4.0,9545.770172016837
254,2015-04-01,6161,M,True,True,0,Empresário,Superior completo,Solteiro,Casa,48,6.134246575342464,2.0,10172.644565696659
255,2015-06-01,9421,F,True,False,0,Assalariado,Superior completo,Casado,Casa,53,13.865753424657536,1.0,7593.723383697735
256,2015-11-01,2402,M,True,True,0,Pensionista,Secundário,Casado,Casa,64,2.263013698630137,3.0,6689.897831892397
257,2015-03-01,16055,F,True,True,1,Servidor público,Superior completo,Casado,Casa,53,1.9287671232876715,2.0,2281.4945768839016
258,2015-08-01,11406,M,True,True,2,Assalariado,Superior completo,Casado,Casa,37,16.306849315068494,3.0,13801.261447763707
259,2016-03-01,10281,M,False,True,0,Empresário,Superior completo,Casado,Casa,52,11.627397260273971,2.0,12051.301894459375
260,2015-10-01,14854,F,False,False,1,Pensionista,Superior completo,Casado,Governamental,57,7.120547945205479,3.0,4120.014997658045
261,2016-03-01,4945,M,True,True,0,Assalariado,Secundário,Viúvo,Governamental,34,6.216438356164384,4.0,7363.397955111293
262,2015-07-01,3100,M,True,True,0,Assalariado,Secundário,Casado,Casa,32,11.02191780821918,3.0,10334.859683603463
263,2015-02-01,5048,F,False,False,0,Empresário,Secundário,Casado,Casa,35,0.9753424657534246,1.0,690.5711301774904
264,2015-06-01,14661,F,False,True,2,Pensionista,Secundário,Casado,Casa,55,0.3561643835616438,2.0,531.4407899297618
265,2015-10-01,4586,F,False,False,1,Assalariado,Secundário,Casado,Casa,45,8.936986301369863,2.0,4519.72930887636
266,2015-11-01,9596,F,False,False,0,Empresário,Secundário,Casado,Casa,57,2.356164383561644,4.0,2331.906310069819
267,2016-01-01,7016,F,False,True,0,Assalariado,Secundário,Casado,Casa,36,3.2575342465753425,2.0,1061.1741370270022
268,2015-10-01,12886,M,False,True,1,Assalariado,Secundário,Casado,Casa,32,9.221917808219178,2.0,9551.23220280097
269,2015-03-01,6036,F,False,True,0,Assalariado,Superior incompleto,Separado,Casa,31,6.013698630136986,3.0,2155.3776631842547
270,2015-01-01,4923,M,True,False,1,Assalariado,Secundário,Casado,Casa,61,6.013698630136986,1.0,8985.939737118104
271,2016-02-01,1913,F,False,True,2,Assalariado,Superior completo,Casado,Casa,29,6.013698630136986,1.0,3091.8999498167486
272,2015-06-01,13769,F,False,True,1,Empresário,Superior incompleto,Separado,Casa,54,7.882191780821918,2.0,5257.265009152069
273,2015-06-01,6539,F,True,True,0,Assalariado,Secundário,Viúvo,Casa,54,4.6575342465753415,4.0,2606.2001914021585
274,2015-03-01,3002,M,False,True,1,Pensionista,Secundário,Separado,Casa,29,4.986301369863013,2.0,7069.238098722769
275,2015-03-01,1295,M,False,True,2,Assalariado,Secundário,Casado,Com os pais,43,3.956164383561644,2.0,7424.46272424826
276,2016-02-01,3498,F,False,True,2,Servidor público,Secundário,Casado,Casa,37,0.6109589041095891,2.0,500.4780173990172
277,2016-01-01,10297,F,True,True,0,Assalariado,Secundário,Casado,Casa,27,4.1643835616438345,2.0,1065.675410202094
278,2015-11-01,7967,F,False,False,2,Assalariado,Primário,Casado,Casa,31,9.123287671232877,4.0,4090.71039694942
279,2015-02-01,8747,F,True,False,0,Assalariado,Superior completo,Casado,Casa,42,6.013698630136986,2.0,3263.7498197294117
280,2015-11-01,7741,F,False,True,0,Empresário,Superior completo,Casado,Casa,62,6.635616438356164,4.0,5133.976883101757
281,2016-03-01,1614,M,False,True,0,Assalariado,Secundário,Solteiro,Casa,58,6.013698630136986,2.0,8154.607144858414
282,2016-01-01,10999,F,False,False,0,Assalariado,Secundário,Casado,Casa,46,8.753424657534246,2.0,4052.82637204413
283,2015-11-01,10581,M,True,True,0,Assalariado,Secundário,Casado,Casa,46,3.764383561643836,3.0,7351.413150199744
284,2015-08-01,10571,F,False,True,0,Assalariado,Superior completo,Casado,Casa,36,3.4273972602739726,2.0,1779.207511983615
285,2016-01-01,10185,F,False,False,0,Pensionista,Secundário,Casado,Casa,31,9.252054794520548,4.0,3224.5699831614943
286,2015-01-01,5423,F,False,True,0,Servidor público,Superior completo,Solteiro,Casa,51,6.013698630136986,2.0,3785.7722221954236
287,2015-06-01,16212,F,False,True,0,Assalariado,Superior completo,Separado,Casa,28,2.73972602739726,5.0,1493.9436936979926
288,2016-01-01,6225,M,True,True,0,Assalariado,Superior completo,Casado,Casa,58,5.602739726027397,2.0,8987.810346463457
289,2015-03-01,3294,F,True,False,0,Empresário,Secundário,Casado,Casa,36,5.216438356164384,2.0,2767.7992020696283
290,2015-11-01,9593,F,False,True,0,Empresário,Secundário,Casado,Casa,37,1.5369863013698633,1.0,1275.937977771295
291,2015-10-01,16541,F,True,False,0,Assalariado,Superior completo,Viúvo,Casa,55,12.2,4.0,6672.908145993987
292,2015-03-01,15449,F,True,False,0,Assalariado,Secundário,Separado,Casa,26,4.578082191780823,3.0,1396.4464316356023
293,2015-01-01,7301,F,False,False,0,Pensionista,Secundário,Viúvo,Casa,57,1.1287671232876713,3.0,300.67169090276934
294,2015-11-01,13033,F,False,True,1,Assalariado,Secundário,Casado,Aluguel,51,6.287671232876713,2.0,3553.189164109008
295,2015-07-01,2399,F,True,True,2,Empresário,Secundário,Casado,Casa,37,6.520547945205481,2.0,4170.659904839065
296,2015-12-01,7049,F,True,True,0,Servidor público,Superior completo,Separado,Casa,59,11.304109589041095,3.0,7013.5224551561305
297,2015-02-01,7836,F,True,True,1,Assalariado,Secundário,Casado,Casa,36,11.01095890410959,2.0,5127.471090475991
298,2016-03-01,14032,M,True,True,0,Assalariado,Superior completo,Viúvo,Casa,30,0.8273972602739726,1.0,5325.687483827941
299,2015-08-01,3252,F,False,False,0,Pensionista,Superior completo,Casado,Casa,37,5.69041095890411,4.0,2440.8802247370504
300,2015-01-01,7286,F,True,True,1,Assalariado,Superior completo,Solteiro,Casa,61,11.627397260273971,1.0,6871.118490107574
301,2016-01-01,5840,M,True,True,0,Empresário,Secundário,Casado,Casa,24,2.263013698630137,5.0,6159.731631643644
302,2015-06-01,2446,F,True,True,1,Assalariado,Secundário,União,Governamental,54,6.263013698630138,4.0,3338.4944227742085
303,2015-01-01,12834,F,False,True,0,Empresário,Superior completo,Casado,Casa,40,10.043835616438356,2.0,5846.390999208036
304,2015-10-01,2679,F,True,True,0,Pensionista,Secundário,Casado,Casa,65,4.594520547945206,2.0,2219.5933939580837
305,2015-02-01,11648,F,False,False,0,Pensionista,Primário,Casado,Casa,35,5.153424657534247,2.0,1284.3966399722183
306,2016-01-01,9639,M,False,True,0,Empresário,Secundário,Casado,Casa,25,6.6876712328767125,2.0,8310.01686067373
307,2016-03-01,1749,F,False,True,0,Servidor público,Secundário,Casado,Casa,56,3.2684931506849315,3.0,1612.7126177423852
308,2015-07-01,13080,F,False,True,0,Assalariado,Secundário,Casado,Casa,42,1.7671232876712328,2.0,914.3462103414477
309,2015-01-01,15949,M,False,True,0,Empresário,Secundário,Casado,Casa,42,2.4219178082191783,2.0,7081.415641901822
310,2016-03-01,15491,F,False,True,0,Assalariado,Superior completo,Casado,Casa,43,13.446575342465753,2.0,6443.45590469828
311,2016-02-01,4437,M,True,True,0,Pensionista,Secundário,Casado,Casa,42,4.205479452054795,4.0,6731.532462449734
312,2015-01-01,4102,F,True,False,0,Servidor público,Superior completo,Casado,Com os pais,29,6.013698630136986,3.0,2851.194263738863
313,2015-01-01,9613,F,False,False,0,Pensionista,Secundário,Casado,Estúdio,53,5.035616438356166,4.0,2621.9562133928657
314,2015-05-01,2646,F,False,True,0,Assalariado,Superior completo,Casado,Casa,34,1.3452054794520547,3.0,700.8479238472903
315,2016-03-01,10331,F,False,True,3,Empresário,Superior completo,Separado,Casa,50,3.3013698630136985,1.0,3249.6163969950417
316,2015-11-01,10373,F,True,True,0,Servidor público,Superior completo,Casado,Com os pais,43,6.013698630136986,3.0,3691.212315176753
317,2015-12-01,14061,F,False,False,0,Assalariado,Secundário,Casado,Casa,54,3.676712328767124,2.0,2163.805869682631
318,2016-03-01,2573,M,False,True,0,Servidor público,Secundário,União,Casa,42,6.013698630136986,2.0,7583.838003458804
319,2015-03-01,3822,F,False,True,2,Empresário,Secundário,Casado,Casa,46,4.027397260273974,2.0,2979.646918062842
320,2015-08-01,15202,F,False,True,0,Empresário,Secundário,Casado,Casa,54,4.608219178082192,1.0,3086.9499341120345
321,2016-03-01,14431,M,False,False,0,Pensionista,Secundário,Casado,Casa,26,4.432876712328767,3.0,5708.732535848328
322,2016-02-01,14124,F,False,True,1,Pensionista,Secundário,Separado,Casa,39,2.2602739726027403,2.0,807.9665413376242
323,2016-03-01,2145,M,False,True,0,Empresário,Superior completo,Casado,Casa,25,6.013698630136986,2.0,8252.238600681962
324,2016-03-01,765,M,False,False,2,Empresário,Superior completo,Casado,Casa,60,4.5178082191780815,1.0,9307.096527377904
325,2015-03-01,9894,F,False,True,0,Assalariado,Superior completo,Casado,Casa,56,7.249315068493152,4.0,4278.127731675132
326,2016-01-01,177,F,True,True,0,Assalariado,Secundário,Solteiro,Casa,48,6.7315068493150685,2.0,3173.7807683950036
327,2015-11-01,689,F,False,True,0,Pensionista,Secundário,Casado,Casa,52,2.180821917808219,2.0,891.9881802439802
328,2015-08-01,3794,M,False,False,1,Assalariado,Secundário,Viúvo,Casa,33,5.608219178082192,2.0,7828.814612122716
329,2016-02-01,9693,F,False,True,0,Servidor público,Primário,Solteiro,Casa,28,16.709589041095892,1.0,7132.251787220944
330,2015-04-01,12019,F,True,True,0,Empresário,Superior completo,Casado,Com os pais,37,6.638356164383563,2.0,4508.364954884288
331,2015-02-01,3998,F,True,True,0,Empresário,Superior completo,Casado,Casa,60,6.013698630136986,1.0,4571.948971824137
332,2015-09-01,679,M,False,False,2,Assalariado,Superior completo,Casado,Casa,29,9.605479452054793,2.0,10221.766787293396
333,2015-12-01,2773,F,True,True,1,Empresário,Secundário,Solteiro,Aluguel,53,21.194520547945206,1.0,11522.147347063605
334,2015-12-01,14139,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,63,7.7315068493150685,2.0,4329.836618672025
335,2015-12-01,13715,F,False,False,0,Assalariado,Secundário,União,Casa,33,12.191780821917806,1.0,5141.30809132493
336,2016-01-01,2811,F,False,False,0,Pensionista,Superior completo,Solteiro,Casa,54,11.194520547945206,2.0,5641.454886479772
337,2015-11-01,16395,M,False,True,1,Assalariado,Secundário,Casado,Casa,23,1.4958904109589042,4.0,5548.9923874505
338,2015-10-01,3850,M,True,False,0,Assalariado,Superior completo,Casado,Casa,32,8.065753424657535,2.0,9293.353704408266
339,2015-08-01,215,F,False,False,0,Assalariado,Secundário,Solteiro,Casa,44,0.3013698630136986,1.0,-35.21452023149541
340,2015-09-01,8805,M,False,True,2,Assalariado,Superior completo,Casado,Casa,24,2.1616438356164385,4.0,6389.916077139163
341,2015-10-01,3706,F,False,True,0,Empresário,Secundário,Casado,Casa,48,21.44383561643836,3.0,10963.052130081742
342,2016-03-01,9087,M,False,True,0,Pensionista,Secundário,Casado,Casa,40,2.5342465753424657,2.0,5470.127100907229
343,2015-10-01,5192,F,False,False,1,Pensionista,Secundário,Viúvo,Casa,30,6.013698630136986,2.0,2047.461021231993
344,2015-05-01,5295,F,False,True,1,Pensionista,Superior completo,Separado,Casa,50,3.2684931506849315,4.0,2307.8463518447097
345,2015-06-01,14572,M,True,True,1,Assalariado,Superior completo,Casado,Casa,48,6.013698630136986,2.0,9490.6820919364
346,2016-03-01,3069,F,True,True,0,Empresário,Secundário,Casado,Casa,43,13.13972602739726,2.0,6435.3179571661085
347,2015-12-01,10429,F,False,True,0,Pensionista,Secundário,Casado,Casa,37,6.013698630136986,2.0,2235.3857490243254
348,2015-12-01,2574,M,False,True,0,Pensionista,Secundário,Casado,Casa,51,10.610958904109587,2.0,10338.297019088757
349,2015-02-01,7127,F,False,False,0,Empresário,Superior completo,Casado,Casa,44,29.04109589041096,3.0,15027.779268752622
350,2015-07-01,2436,F,False,True,3,Empresário,Superior completo,Casado,Casa,46,6.950684931506848,2.0,5363.038739920777
351,2015-08-01,4611,M,False,True,0,Empresário,Superior completo,Separado,Casa,34,4.7972602739726025,3.0,8714.664146776242
352,2016-03-01,14245,F,True,False,2,Empresário,Secundário,Solteiro,Casa,49,8.052054794520547,2.0,4633.416990483651
353,2015-10-01,2804,F,True,False,0,Empresário,Secundário,Solteiro,Com os pais,59,3.287671232876712,2.0,2582.819404160243
354,2015-10-01,8053,M,False,True,3,Assalariado,Superior completo,Casado,Casa,44,13.873972602739729,2.0,12977.618967923652
355,2015-01-01,15480,F,False,True,0,Assalariado,Secundário,Casado,Casa,52,3.8904109589041096,4.0,1929.2192147274386
356,2016-03-01,1979,F,False,True,2,Assalariado,Secundário,Casado,Casa,62,1.8465753424657527,3.0,1270.1544081419033
357,2015-04-01,10440,F,True,True,0,Servidor público,Secundário,Separado,Casa,66,1.8438356164383565,2.0,2237.921918844499
358,2015-03-01,15245,F,False,True,2,Assalariado,Secundário,União,Casa,46,0.6273972602739726,2.0,292.05891254562846
359,2015-08-01,11377,F,True,True,0,Empresário,Secundário,Casado,Casa,38,27.728767123287675,3.0,13557.225699600227
360,2015-05-01,5334,F,False,True,0,Empresário,Secundário,Casado,Casa,27,4.046575342465753,4.0,1750.9437148021414
361,2015-03-01,6004,M,False,False,0,Assalariado,Superior completo,Solteiro,Casa,43,6.013698630136986,1.0,8704.908507630531
362,2015-03-01,14132,F,True,False,0,Assalariado,Secundário,Casado,Casa,43,6.263013698630138,3.0,2781.3489719097106
363,2015-03-01,6776,F,True,True,0,Assalariado,Secundário,Solteiro,Casa,42,8.052054794520547,4.0,3595.865579309082
364,2015-05-01,10296,M,True,True,0,Assalariado,Superior completo,Casado,Casa,51,24.13150684931507,2.0,17601.07945039671
365,2015-02-01,7597,M,False,False,0,Empresário,Superior incompleto,Casado,Casa,52,6.720547945205479,2.0,9276.878324881563
366,2016-01-01,12423,F,False,True,0,Servidor público,Superior completo,União,Casa,35,0.5342465753424658,1.0,286.86988400195605
367,2015-03-01,157,F,True,False,0,Empresário,Secundário,Separado,Com os pais,26,9.531506849315068,3.0,4429.398302731706
368,2015-11-01,16179,F,True,True,0,Assalariado,Secundário,Solteiro,Casa,28,6.013698630136986,2.0,2233.80019795479
369,2015-09-01,13225,F,False,True,1,Servidor público,Superior completo,Solteiro,Casa,41,25.36438356164384,2.0,13013.86188080244
370,2015-09-01,13159,F,False,False,0,Empresário,Secundário,Casado,Casa,40,9.523287671232875,2.0,4961.584560702237
371,2015-03-01,6570,F,False,True,1,Assalariado,Secundário,Casado,Casa,31,3.0493150684931507,2.0,1093.7333375185087
372,2015-09-01,8039,M,True,True,0,Assalariado,Superior completo,Casado,Casa,31,8.884931506849314,3.0,9582.638644294173
373,2016-03-01,15991,F,True,True,1,Assalariado,Secundário,Casado,Casa,59,0.8164383561643835,2.0,666.6426125489758
374,2015-10-01,4571,F,False,False,2,Empresário,Secundário,Casado,Aluguel,45,7.561643835616437,2.0,4596.954326811736
375,2015-02-01,425,F,True,True,2,Assalariado,Secundário,Casado,Casa,32,6.013698630136986,2.0,2623.3263946896877
